STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2019-12-28,,,28,31,25,29,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2019-12-29,,,28,32,26,26,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2019-12-30,,,29,32,24,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2019-12-31,,,34,40,31,37,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-01,,,35,39,33,33,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-02,,,32,33,30,32,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-03,,,35,48,33,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-04,,,31,36,28,29,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-05,,,30,33,29,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-06,,,33,34,31,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-07,,,35,36,34,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-08,,,31,35,26,26,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-09,,,24,30,17,17,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-10,,,24,27,17,26,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-11,,,29,35,26,29,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-12,,,28,32,23,23,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-13,,,23,29,18,18,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-14,,,18,22,15,19,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-15,,,17,22,9,17,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-16,,,22,31,17,20,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-17,,,23,30,17,24,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-18,,,28,31,24,26,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-19,,,31,36,26,32,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-20,,,33,37,30,32,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-21,,,33,35,32,33,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-22,,,33,35,32,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-23,,,34,35,34,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-24,,,35,37,34,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-25,,,35,38,33,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-26,,,35,38,34,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-27,,,34,38,32,33,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-28,,,34,37,33,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-29,,,34,35,29,29,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-30,,,31,38,25,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-01-31,,,38,50,34,44,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-01,,,36,50,25,25,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-02,,,24,33,17,17,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-03,,,24,33,16,20,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-04,,,24,30,16,29,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-05,,,33,36,29,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-06,,,34,35,34,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-07,,,35,38,33,33,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-08,,,33,35,27,27,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-09,,,29,36,20,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-10,,,30,40,22,29,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-11,,,33,37,29,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-12,,,33,42,27,27,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-13,,,30,39,22,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-14,,,32,35,30,30,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-15,,,33,37,30,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-16,,,31,34,28,28,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-17,,,29,37,21,21,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-18,,,23,37,11,18,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-19,,,23,40,10,19,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-20,,,24,41,10,21,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-21,,,27,42,13,27,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-22,,,31,42,23,32,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-23,,,32,34,30,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-24,,,29,33,23,23,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-25,,,30,39,19,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-26,,,35,42,30,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-27,,,36,46,30,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-28,,,37,51,28,32,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-02-29,,,32,37,25,25,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-01,,,28,37,17,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-02,,,35,41,31,36,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-03,,,37,46,33,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-04,,,32,40,27,29,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-05,,,34,45,25,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-06,,,36,40,33,33,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-07,,,34,41,27,27,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-08,,,29,38,22,24,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-09,,,28,43,15,23,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-10,,,32,45,21,36,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-11,,,35,38,31,32,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-12,,,33,41,26,26,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-13,,,29,34,26,28,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-14,,,25,32,14,14,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-15,,,25,42,9,23,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-16,,,33,53,18,27,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-17,,,34,48,22,28,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-18,,,36,52,23,29,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-19,,,37,52,25,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-20,,,38,52,28,30,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-21,,,38,51,28,32,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-22,,,38,51,27,37,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-23,,,34,42,31,32,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-24,,,33,41,29,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-25,,,33,40,30,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-26,,,34,40,28,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-27,,,36,43,33,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-28,,,37,42,34,36,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-29,,,37,42,34,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-30,,,33,37,31,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-03-31,,,33,40,29,30,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-01,,,32,40,28,28,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-02,,,31,39,23,29,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-03,,,29,32,27,28,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-04,,,31,40,23,30,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-05,,,35,43,29,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-06,,,38,48,31,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-07,,,38,50,29,33,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-08,,,40,58,27,33,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-09,,,43,62,30,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-10,,,42,54,32,39,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-11,,,40,47,30,30,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-12,,,36,48,26,29,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-13,,,37,51,24,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-14,,,43,54,32,41,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-15,,,41,53,31,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-16,,,39,53,28,31,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-17,,,42,57,28,38,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-18,,,42,48,36,39,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-19,,,42,52,33,33,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-20,,,42,60,30,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-21,,,41,52,31,37,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-22,,,38,43,33,37,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-23,,,40,45,36,36,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-24,,,40,50,33,36,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-25,,,39,49,33,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-26,,,42,53,33,38,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-27,,,39,45,35,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-28,,,43,58,31,39,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-29,,,46,62,35,40,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-04-30,,,40,45,34,34,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-01,,,42,55,31,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-02,,,41,53,34,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-03,,,38,45,32,32,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-04,,,41,53,29,38,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-05,,,44,59,35,37,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-06,,,37,42,33,33,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-07,,,42,57,30,33,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-08,,,45,62,31,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-09,,,47,64,33,38,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-10,,,49,67,35,38,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-11,,,48,64,36,40,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-12,,,43,55,37,39,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-13,,,43,51,35,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-14,,,42,51,34,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-15,,,44,56,34,36,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-16,,,42,49,34,41,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-17,,,44,54,35,35,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-18,,,45,59,34,40,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-19,,,47,56,36,45,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-20,,,46,51,41,41,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-21,,,39,46,36,36,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-22,,,41,48,36,39,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-23,,,44,54,36,37,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-24,,,49,62,36,42,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-25,,,48,57,40,44,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-26,,,50,61,40,40,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-27,,,52,70,34,42,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-28,,,56,75,40,49,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-29,,,61,79,46,49,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-30,,,52,69,44,44,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-05-31,,,44,51,36,36,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-01,,,45,57,34,38,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-02,,,48,66,34,42,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-03,,,50,65,38,45,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-04,,,47,57,38,41,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-05,,,48,63,38,42,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-06,,,45,55,36,41,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-07,,,44,51,40,42,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-08,,,44,52,40,42,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-09,,,45,51,40,45,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-10,,,51,64,42,44,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-11,,,50,57,43,47,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-12,,,49,56,44,44,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-13,,,45,50,40,40,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-14,,,44,52,39,40,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-15,,,44,50,40,41,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-16,,,46,55,37,47,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-17,,,51,60,45,45,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-18,,,56,72,40,48,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-19,,,60,76,42,56,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-20,,,55,61,49,49,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-21,,,54,63,47,47,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-22,,,60,75,43,52,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-23,,,64,82,47,56,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-24,,,60,71,51,51,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-25,,,61,76,45,53,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-26,,,61,74,48,56,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-27,,,52,59,45,45,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-28,,,48,53,43,48,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-29,,,56,67,43,54,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-06-30,,,51,59,46,46,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-01,,,47,52,44,47,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-02,,,49,57,40,40,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-03,,,49,61,37,45,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-04,,,52,64,40,47,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-05,,,54,69,40,48,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-06,,,54,65,43,52,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-07,,,51,55,46,46,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-08,,,53,64,41,47,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-09,,,53,61,44,51,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-10,,,57,71,43,49,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-11,,,56,72,43,51,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-12,,,53,62,43,43,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-13,,,53,69,38,45,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-14,,,57,75,38,53,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-15,,,62,74,47,57,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-16,,,63,73,53,58,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-17,,,59,67,51,51,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-18,,,60,76,46,53,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-19,,,63,80,48,54,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-20,,,66,84,49,59,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-21,,,65,81,50,57,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-23,,,58,68,51,51,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-24,,,53,61,48,48,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-25,,,58,74,41,51,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-26,,,64,82,46,54,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-27,,,67,88,48,57,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-28,,,66,82,51,53,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-29,,,67,87,47,60,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-30,,,72,91,55,62,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-07-31,,,69,82,58,60,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-01,,,62,71,51,54,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-02,,,60,75,46,56,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-03,,,60,70,51,55,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-04,,,63,81,46,56,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-05,,,63,78,51,56,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-06,,,51,58,46,46,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-07,,,53,64,45,52,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-08,,,54,62,49,49,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-09,,,58,71,45,52,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-10,,,61,76,47,51,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-11,,,57,71,44,51,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-12,,,52,61,45,47,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-13,,,53,65,42,48,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-14,,,59,76,42,53,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-15,,,66,86,47,56,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-16,,,71,90,51,64,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-17,,,70,89,54,59,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-18,,,65,83,51,54,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-19,,,63,80,47,60,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-20,,,62,72,57,57,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-21,,,56,66,49,49,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-22,,,55,68,46,47,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-23,,,58,77,42,51,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-24,,,57,73,45,49,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-25,,,56,72,41,48,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-26,,,57,73,43,51,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-27,,,57,71,44,49,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-28,,,58,77,41,50,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-29,,,54,64,45,47,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-30,,,53,67,37,52,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-08-31,,,55,66,49,55,,,,
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5,2020-09-01,,,63,74,54,57,,,,
